survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Employment Structure,Paid employees,% of employed,pct,181154,92624,51.13,207
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Employment Structure,Paid employees,% of employed,pct,288445,160367,55.6,268
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Employment Structure,Paid employees,% of employed,pct,587496,230125,39.17,651
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Employment Structure,Paid employees,% of employed,pct,70975,30741,43.31,157
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Employment Structure,Paid employees,% of employed,pct,252424,130501,51.7,412
LFS 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Employment Structure,Paid employees,% of employed,pct,698890,328051,46.94,735
LFS 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Employment Structure,Paid employees,% of employed,pct,406432,133307,32.8,514
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Employment Structure,Paid employees,% of employed,pct,442455,209188,47.28,588
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Employment Structure,Paid employees,% of employed,pct,294653,148638,50.45,337
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Employment Structure,Paid employees,% of employed,pct,139308,54297,38.98,254
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Employment Structure,Paid employees,% of employed,pct,348703,190282,54.57,394
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Employment Structure,Paid employees,% of employed,pct,913263,470864,51.56,770
LFS 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Employment Structure,Paid employees,% of employed,pct,1057401,327022,30.93,1219
LFS 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Employment Structure,Paid employees,% of employed,pct,928289,396809,42.75,1289
LFS 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Employment Structure,Paid employees,% of employed,pct,1623537,554859,34.18,1978
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Employment Structure,Paid employees,% of employed,pct,1130962,305595,27.02,1732
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Employment Structure,Paid employees,% of employed,pct,880759,345270,39.2,1102
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Employment Structure,Paid employees,% of employed,pct,1415295,549191,38.8,1505
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Employment Structure,Paid employees,% of employed,pct,1013430,227087,22.41,1138
LFS 2024-25,District,Punjab,Faisalabad,Chiniot,Employment Structure,Paid employees,% of employed,pct,333459,116149,34.83,445
LFS 2024-25,District,Punjab,Faisalabad,Faisalabad,Employment Structure,Paid employees,% of employed,pct,1736035,628397,36.2,1967
LFS 2024-25,District,Punjab,Faisalabad,Jhang,Employment Structure,Paid employees,% of employed,pct,1008549,345030,34.21,1140
LFS 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Employment Structure,Paid employees,% of employed,pct,751117,283194,37.7,862
LFS 2024-25,District,Punjab,Gujranwala,Gujranwala,Employment Structure,Paid employees,% of employed,pct,800009,330045,41.26,972
LFS 2024-25,District,Punjab,Gujranwala,Gujrat,Employment Structure,Paid employees,% of employed,pct,479910,203158,42.33,679
LFS 2024-25,District,Punjab,Gujranwala,Hafizabad,Employment Structure,Paid employees,% of employed,pct,259932,122688,47.2,365
LFS 2024-25,District,Punjab,Gujranwala,Mandi Bahauddin,Employment Structure,Paid employees,% of employed,pct,472057,187387,39.7,592
LFS 2024-25,District,Punjab,Gujranwala,Narowal,Employment Structure,Paid employees,% of employed,pct,431285,167007,38.72,770
LFS 2024-25,District,Punjab,Gujranwala,Sialkot,Employment Structure,Paid employees,% of employed,pct,1046172,439550,42.02,1358
LFS 2024-25,District,Punjab,Lahore,Kasur,Employment Structure,Paid employees,% of employed,pct,1056361,466467,44.16,1241
LFS 2024-25,District,Punjab,Lahore,Nankana Sahib,Employment Structure,Paid employees,% of employed,pct,400266,145181,36.27,590
LFS 2024-25,District,Punjab,Lahore,Sheikhupura,Employment Structure,Paid employees,% of employed,pct,860256,364767,42.4,1099
LFS 2024-25,District,Punjab,Multan,Khanewal,Employment Structure,Paid employees,% of employed,pct,984130,326531,33.18,1112
LFS 2024-25,District,Punjab,Multan,Lodhran,Employment Structure,Paid employees,% of employed,pct,748515,257183,34.36,812
LFS 2024-25,District,Punjab,Multan,Multan,Employment Structure,Paid employees,% of employed,pct,1164201,510197,43.82,1271
LFS 2024-25,District,Punjab,Multan,Vehari,Employment Structure,Paid employees,% of employed,pct,1032344,326426,31.62,1284
LFS 2024-25,District,Punjab,Rawalpindi,Attock,Employment Structure,Paid employees,% of employed,pct,571432,242238,42.39,644
LFS 2024-25,District,Punjab,Rawalpindi,Chakwal,Employment Structure,Paid employees,% of employed,pct,464130,180369,38.86,615
LFS 2024-25,District,Punjab,Rawalpindi,Jhelum,Employment Structure,Paid employees,% of employed,pct,286888,103232,35.98,478
LFS 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Employment Structure,Paid employees,% of employed,pct,627814,299495,47.7,893
LFS 2024-25,District,Punjab,Sahiwal,Okara,Employment Structure,Paid employees,% of employed,pct,797449,315706,39.59,1023
LFS 2024-25,District,Punjab,Sahiwal,Pakpattan,Employment Structure,Paid employees,% of employed,pct,741700,251549,33.92,802
LFS 2024-25,District,Punjab,Sahiwal,Sahiwal,Employment Structure,Paid employees,% of employed,pct,888822,323791,36.43,1109
LFS 2024-25,District,Punjab,Sargodha,Bhakkar,Employment Structure,Paid employees,% of employed,pct,561730,251222,44.72,758
LFS 2024-25,District,Punjab,Sargodha,Khushab,Employment Structure,Paid employees,% of employed,pct,410665,175599,42.76,528
LFS 2024-25,District,Punjab,Sargodha,Mianwali,Employment Structure,Paid employees,% of employed,pct,504284,185493,36.78,628
LFS 2024-25,District,Punjab,Sargodha,Sargodha,Employment Structure,Paid employees,% of employed,pct,1002666,419683,41.86,1228
LFS 2024-25,District,Sindh,Hyderabad,Badin,Employment Structure,Paid employees,% of employed,pct,513140,213125,41.53,626
LFS 2024-25,District,Sindh,Hyderabad,Dadu,Employment Structure,Paid employees,% of employed,pct,436266,189476,43.43,647
LFS 2024-25,District,Sindh,Hyderabad,Hyderabad,Employment Structure,Paid employees,% of employed,pct,116052,70821,61.03,195
LFS 2024-25,District,Sindh,Hyderabad,Jamshoro,Employment Structure,Paid employees,% of employed,pct,169339,87441,51.64,275
LFS 2024-25,District,Sindh,Hyderabad,Matiari,Employment Structure,Paid employees,% of employed,pct,174966,126079,72.06,272
LFS 2024-25,District,Sindh,Hyderabad,Sujawal,Employment Structure,Paid employees,% of employed,pct,218474,121874,55.78,389
LFS 2024-25,District,Sindh,Hyderabad,Tando Allahyar,Employment Structure,Paid employees,% of employed,pct,176129,118936,67.53,271
LFS 2024-25,District,Sindh,Hyderabad,Tando Muhammad Khan,Employment Structure,Paid employees,% of employed,pct,165454,57665,34.85,373
LFS 2024-25,District,Sindh,Hyderabad,Thatta,Employment Structure,Paid employees,% of employed,pct,240958,148491,61.63,443
LFS 2024-25,District,Sindh,Karachi,Karachi West,Employment Structure,Paid employees,% of employed,pct,59459,30071,50.57,87
LFS 2024-25,District,Sindh,Karachi,Malir,Employment Structure,Paid employees,% of employed,pct,357669,235590,65.87,501
LFS 2024-25,District,Sindh,Larkana,Jacobabad,Employment Structure,Paid employees,% of employed,pct,358700,55902,15.58,660
LFS 2024-25,District,Sindh,Larkana,Kambar Shahdad Kot,Employment Structure,Paid employees,% of employed,pct,416036,165191,39.71,544
LFS 2024-25,District,Sindh,Larkana,Kashmore,Employment Structure,Paid employees,% of employed,pct,477826,75784,15.86,744
LFS 2024-25,District,Sindh,Larkana,Larkana,Employment Structure,Paid employees,% of employed,pct,366312,191290,52.22,653
LFS 2024-25,District,Sindh,Larkana,Shikarpur,Employment Structure,Paid employees,% of employed,pct,299103,74936,25.05,467
LFS 2024-25,District,Sindh,Mirpur Khas,Mirpur Khas,Employment Structure,Paid employees,% of employed,pct,419642,219538,52.32,583
LFS 2024-25,District,Sindh,Mirpur Khas,Tharparkar,Employment Structure,Paid employees,% of employed,pct,449830,213669,47.5,760
LFS 2024-25,District,Sindh,Mirpur Khas,Umer Kot,Employment Structure,Paid employees,% of employed,pct,302143,140281,46.43,448
LFS 2024-25,District,Sindh,Shaheed Benazirabad,Naushahro Feroze,Employment Structure,Paid employees,% of employed,pct,379078,129761,34.23,520
LFS 2024-25,District,Sindh,Shaheed Benazirabad,Sanghar,Employment Structure,Paid employees,% of employed,pct,727956,214291,29.44,923
LFS 2024-25,District,Sindh,Shaheed Benazirabad,Shaheed Benazirabad,Employment Structure,Paid employees,% of employed,pct,536443,187014,34.86,877
LFS 2024-25,District,Sindh,Sukkur,Ghotki,Employment Structure,Paid employees,% of employed,pct,493692,169496,34.33,720
LFS 2024-25,District,Sindh,Sukkur,Khairpur,Employment Structure,Paid employees,% of employed,pct,672603,284856,42.35,1120
LFS 2024-25,District,Sindh,Sukkur,Sukkur,Employment Structure,Paid employees,% of employed,pct,382049,146707,38.4,500
LFS 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Employment Structure,Own-account (independent) workers,% of employed,pct,367778,119894,32.6,445
LFS 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Employment Structure,Own-account (independent) workers,% of employed,pct,361491,203763,56.37,479
LFS 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Employment Structure,Own-account (independent) workers,% of employed,pct,256753,116246,45.28,254
LFS 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Employment Structure,Own-account (independent) workers,% of employed,pct,435312,157921,36.28,634
LFS 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Employment Structure,Own-account (independent) workers,% of employed,pct,137847,53185,38.58,127
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Employment Structure,Own-account (independent) workers,% of employed,pct,297700,88114,29.6,473
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Employment Structure,Own-account (independent) workers,% of employed,pct,193613,63552,32.82,262
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Employment Structure,Own-account (independent) workers,% of employed,pct,292880,86687,29.6,408
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Employment Structure,Own-account (independent) workers,% of employed,pct,87483,37856,43.27,379
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Employment Structure,Own-account (independent) workers,% of employed,pct,77139,8073,10.47,172
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Employment Structure,Own-account (independent) workers,% of employed,pct,564887,181161,32.07,739
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Employment Structure,Own-account (independent) workers,% of employed,pct,69591,25214,36.23,276
LFS 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Employment Structure,Own-account (independent) workers,% of employed,pct,132459,33524,25.31,324
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Employment Structure,Own-account (independent) workers,% of employed,pct,110646,27662,25,128
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Employment Structure,Own-account (independent) workers,% of employed,pct,177418,54358,30.64,235
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Employment Structure,Own-account (independent) workers,% of employed,pct,239529,92744,38.72,328
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Employment Structure,Own-account (independent) workers,% of employed,pct,117035,43118,36.84,38
LFS 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Employment Structure,Own-account (independent) workers,% of employed,pct,134063,53762,40.1,153
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Employment Structure,Own-account (independent) workers,% of employed,pct,359062,112937,31.45,461
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Employment Structure,Own-account (independent) workers,% of employed,pct,274005,101735,37.13,404
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Employment Structure,Own-account (independent) workers,% of employed,pct,94956,27130,28.57,294
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Employment Structure,Own-account (independent) workers,% of employed,pct,353285,138326,39.15,733
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Employment Structure,Own-account (independent) workers,% of employed,pct,181154,69196,38.2,207
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Employment Structure,Own-account (independent) workers,% of employed,pct,288445,69959,24.25,268
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Employment Structure,Own-account (independent) workers,% of employed,pct,587496,213881,36.41,651
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Employment Structure,Own-account (independent) workers,% of employed,pct,70975,19439,27.39,157
LFS 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Employment Structure,Own-account (independent) workers,% of employed,pct,252424,80874,32.04,412
LFS 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Employment Structure,Own-account (independent) workers,% of employed,pct,698890,248177,35.51,735
LFS 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Employment Structure,Own-account (independent) workers,% of employed,pct,406432,183711,45.2,514
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Employment Structure,Own-account (independent) workers,% of employed,pct,442455,167049,37.76,588
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Employment Structure,Own-account (independent) workers,% of employed,pct,294653,112790,38.28,337
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Employment Structure,Own-account (independent) workers,% of employed,pct,139308,63621,45.67,254
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Employment Structure,Own-account (independent) workers,% of employed,pct,348703,118595,34.01,394
LFS 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Employment Structure,Own-account (independent) workers,% of employed,pct,913263,314305,34.42,770
LFS 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Employment Structure,Own-account (independent) workers,% of employed,pct,1057401,386008,36.51,1219
LFS 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Employment Structure,Own-account (independent) workers,% of employed,pct,928289,386007,41.58,1289
LFS 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Employment Structure,Own-account (independent) workers,% of employed,pct,1623537,617239,38.02,1978
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Employment Structure,Own-account (independent) workers,% of employed,pct,1130962,382646,33.83,1732
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Employment Structure,Own-account (independent) workers,% of employed,pct,880759,276536,31.4,1102
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Employment Structure,Own-account (independent) workers,% of employed,pct,1415295,531323,37.54,1505
LFS 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Employment Structure,Own-account (independent) workers,% of employed,pct,1013430,325046,32.07,1138
LFS 2024-25,District,Punjab,Faisalabad,Chiniot,Employment Structure,Own-account (independent) workers,% of employed,pct,333459,146122,43.82,445
